clause_id,doc_id,document,regulation_type,year,pasal,ayat,huruf,angka,source_location,bab,bagian,paragraf,clause_text,word_count,segmentation_note,unit_text_before_atomic_split,is_substantive,non_substantive_reason
C00547,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 7,,,,Pasal 7,BAB II,Bagian Kesatu,,Harga pembelian Tenaga Listrik sebagaimana dimaksud dalam Pasal 6 merupakan harga pada titik pertemuan antar peralatan listrik pada instalasi pembangkit Tenaga Listrik dengan peralatan listrik instalasi penyaluran Tenaga Listrik (busbar pembangkit) dan tidak termasuk harga fasilitas jaringan Tenaga Listrik,39,article-level clause,Harga pembelian Tenaga Listrik sebagaimana dimaksud dalam Pasal 6 merupakan harga pada titik pertemuan antar peralatan listrik pada instalasi pembangkit Tenaga Listrik dengan peralatan listrik instalasi penyaluran Tenaga Listrik (busbar pembangkit) dan tidak termasuk harga fasilitas jaringan Tenaga Listrik.,True,substantive_candidate
C00548,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 8,1,,,Pasal 8 ayat 1,BAB II,Bagian Kesatu,,Harga fasilitas jaringan Tenaga Listrik sebagaimana dimaksud dalam Pasal 7 ditetapkan berdasarkan kesepakatan para pihak paling tinggi sebesar 30% (tiga puluh persen) dari harga pembelian Tenaga Listrik,27,ayat-level clause,Harga fasilitas jaringan Tenaga Listrik sebagaimana dimaksud dalam Pasal 7 ditetapkan berdasarkan kesepakatan para pihak paling tinggi sebesar 30% (tiga puluh persen) dari harga pembelian Tenaga Listrik.,True,substantive_candidate
C00549,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 8,2,,,Pasal 8 ayat 2,BAB II,Bagian Kesatu,,Harga fasilitas jaringan Tenaga Listrik yang telah disepakati sebagaimana dimaksud pada ayat (1) berlaku sebagai persetujuan dari Menteri,18,ayat-level clause,Harga fasilitas jaringan Tenaga Listrik yang telah disepakati sebagaimana dimaksud pada ayat (1) berlaku sebagai persetujuan dari Menteri.,True,substantive_candidate
C00550,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 8,3,,,Pasal 8 ayat 3,BAB II,Bagian Kesatu,,"Dalam hal harga fasilitas jaringan Tenaga Listrik sebagaimana dimaksud pada ayat (1) lebih dari 30% (tiga puluh persen) dari harga pembelian Tenaga Listrik, wajib mendapatkan persetujuan harga dari Menteri",29,ayat-level clause,"Dalam hal harga fasilitas jaringan Tenaga Listrik sebagaimana dimaksud pada ayat (1) lebih dari 30% (tiga puluh persen) dari harga pembelian Tenaga Listrik, wajib mendapatkan persetujuan harga dari Menteri. Harga Pembelian Tenaga Listrik dari Pembangkit Tenaga Listrik yang Seluruhnya Dibangun oleh Badan Usaha",True,substantive_candidate
C00551,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 8,3,,,Pasal 8 ayat 3,BAB II,Bagian Kesatu,,Harga Pembelian Tenaga Listrik dari Pembangkit Tenaga Listrik yang Seluruhnya Dibangun oleh Badan Usaha,14,ayat-level clause,"Dalam hal harga fasilitas jaringan Tenaga Listrik sebagaimana dimaksud pada ayat (1) lebih dari 30% (tiga puluh persen) dari harga pembelian Tenaga Listrik, wajib mendapatkan persetujuan harga dari Menteri. Harga Pembelian Tenaga Listrik dari Pembangkit Tenaga Listrik yang Seluruhnya Dibangun oleh Badan Usaha",True,substantive_candidate
C00552,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 9,1,,,Pasal 9 ayat 1,BAB II,Bagian Kedua,,Pembelian Tenaga Listrik berdasarkan harga patokan tertinggi sebagaimana dimaksud dalam Pasal 6 ayat (1) dan ayat (2) dilakukan untuk pembelian Tenaga Listrik dari,23,ayat-level clause,Pembelian Tenaga Listrik berdasarkan harga patokan tertinggi sebagaimana dimaksud dalam Pasal 6 ayat (1) dan ayat (2) dilakukan untuk pembelian Tenaga Listrik dari:,True,substantive_candidate
C00553,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 9,1,c,,Pasal 9 ayat 1 huruf c,BAB II,Bagian Kedua,,PLTS Fotovoltaik atau PLTB,4,huruf-level clause,PLTS Fotovoltaik atau PLTB;,True,substantive_candidate
C00554,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 9,1,e,,Pasal 9 ayat 1 huruf e,BAB II,Bagian Kedua,,PLTA yang memanfaatkan tenaga air dari waduk/bendungan atau saluran irigasi yang pembangunannya bersifat multiguna barang milik negara oleh kementerian yang menyelenggarakan urusan pemerintahan di bidang sumber daya air,29,huruf-level clause,PLTA yang memanfaatkan tenaga air dari waduk/bendungan atau saluran irigasi yang pembangunannya bersifat multiguna barang milik negara oleh kementerian yang menyelenggarakan urusan pemerintahan di bidang sumber daya air;,True,substantive_candidate
C00555,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 9,1,f,,Pasal 9 ayat 1 huruf f,BAB II,Bagian Kedua,,"penambahan kapasitas pembangkit (ekspansi) dari PLTA, PLTS Fotovoltaik, atau PLTB",10,huruf-level clause,"penambahan kapasitas pembangkit (ekspansi) dari PLTA, PLTS Fotovoltaik, atau PLTB;",True,substantive_candidate
C00556,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 9,1,g,,Pasal 9 ayat 1 huruf g,BAB II,Bagian Kedua,,penambahan kapasitas pembangkit (ekspansi) dari PLTBm atau PLTBg,8,huruf-level clause,penambahan kapasitas pembangkit (ekspansi) dari PLTBm atau PLTBg;,True,substantive_candidate
C00557,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 9,1,h,,Pasal 9 ayat 1 huruf h,BAB II,Bagian Kedua,,penambahan kapasitas pembangkit (ekspansi) dari PLTP,6,huruf-level clause,penambahan kapasitas pembangkit (ekspansi) dari PLTP; dan,True,substantive_candidate
C00558,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 9,1,i,,Pasal 9 ayat 1 huruf i,BAB II,Bagian Kedua,,"kelebihan Tenaga Listrik (excess power) dari PLTP, PLTA, PLTBm, atau PLTBg, untuk semua kapasitas pembangkit",15,huruf-level clause,"kelebihan Tenaga Listrik (excess power) dari PLTP, PLTA, PLTBm, atau PLTBg, untuk semua kapasitas pembangkit.",True,substantive_candidate
C00559,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 9,2,,,Pasal 9 ayat 2,BAB II,Bagian Kedua,,Pembelian Tenaga Listrik berdasarkan harga kesepakatan sebagaimana dimaksud dalam Pasal 6 ayat (3) dilakukan untuk pembelian Tenaga Listrik dari,19,ayat-level clause,Pembelian Tenaga Listrik berdasarkan harga kesepakatan sebagaimana dimaksud dalam Pasal 6 ayat (3) dilakukan untuk pembelian Tenaga Listrik dari:,True,substantive_candidate
C00560,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 9,2,a,,Pasal 9 ayat 2 huruf a,BAB II,Bagian Kedua,,"PLTA yang berfungsi sebagai peaker,",5,huruf-level clause,"PLTA yang berfungsi sebagai peaker,",True,substantive_candidate
C00561,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 9,2,c,,Pasal 9 ayat 2 huruf c,BAB II,Bagian Kedua,,"PLT Energi Laut, untuk semua kapasitas pembangkit",7,huruf-level clause,"PLT Energi Laut, untuk semua kapasitas pembangkit.",True,substantive_candidate
C00562,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 10,1,,,Pasal 10 ayat 1,BAB II,Bagian Kedua,,"PLTS Fotovoltaik atau PLTB untuk semua kapasitas yang dilengkapi dengan fasilitas baterai atau fasilitas penyimpanan energi listrik lainnya, harga fasilitas baterai atau fasilitas penyimpanan energi listrik lainnya, ditetapkan berdasarkan harga patokan tertinggi sebesar 60% (enam puluh persen) dari harga pembelian Tenaga Listrik",42,ayat-level clause,"PLTS Fotovoltaik atau PLTB untuk semua kapasitas yang dilengkapi dengan fasilitas baterai atau fasilitas penyimpanan energi listrik lainnya, harga fasilitas baterai atau fasilitas penyimpanan energi listrik lainnya, ditetapkan berdasarkan harga patokan tertinggi sebesar 60% (enam puluh persen) dari harga pembelian Tenaga Listrik.",True,substantive_candidate
C00563,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 10,2,,,Pasal 10 ayat 2,BAB II,Bagian Kedua,,Harga fasilitas baterai atau fasilitas penyimpanan energi listrik lainnya sebagaimana dimaksud pada ayat (1) berlaku sebagai persetujuan harga dari Menteri,20,ayat-level clause,Harga fasilitas baterai atau fasilitas penyimpanan energi listrik lainnya sebagaimana dimaksud pada ayat (1) berlaku sebagai persetujuan harga dari Menteri.,True,substantive_candidate
C00564,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 10,3,,,Pasal 10 ayat 3,BAB II,Bagian Kedua,,"Dalam hal harga fasilitas baterai atau fasilitas penyimpanan energi listrik lainnya sebagaimana dimaksud pada ayat (1) lebih dari 60% (enam puluh persen) dari harga pembelian Tenaga Listrik, wajib mendapatkan persetujuan harga dari Menteri",33,ayat-level clause,"Dalam hal harga fasilitas baterai atau fasilitas penyimpanan energi listrik lainnya sebagaimana dimaksud pada ayat (1) lebih dari 60% (enam puluh persen) dari harga pembelian Tenaga Listrik, wajib mendapatkan persetujuan harga dari Menteri.",True,substantive_candidate
C00565,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 11,1,,,Pasal 11 ayat 1,BAB II,Bagian Kedua,,"Untuk memperkuat sistem penyediaan Tenaga Listrik, meningkatkan porsi Energi Terbarukan dalam bauran energi, meningkatkan mutu dan keandalan operasi",18,ayat-level clause,"Untuk memperkuat sistem penyediaan Tenaga Listrik, meningkatkan porsi Energi Terbarukan dalam bauran energi, meningkatkan mutu dan keandalan operasi, dan/atau menurunkan biaya pokok penyediaan Tenaga Listrik, serta dengan tetap memperhatikan keseimbangan antara penyediaan (supply) dan permintaan (demand) sistem ketenagalistrikan, PT PLN (Persero) dapat membeli kelebihan Tenaga Listrik (excess power) dari pemegang izin usaha penyediaan tenaga listrik untuk kepentingan sendiri yang memanfaatkan sumber Energi Terbarukan.",True,substantive_candidate
C00566,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 11,1,,,Pasal 11 ayat 1,BAB II,Bagian Kedua,,dan/atau menurunkan biaya pokok penyediaan Tenaga Listrik,8,ayat-level clause,"Untuk memperkuat sistem penyediaan Tenaga Listrik, meningkatkan porsi Energi Terbarukan dalam bauran energi, meningkatkan mutu dan keandalan operasi, dan/atau menurunkan biaya pokok penyediaan Tenaga Listrik, serta dengan tetap memperhatikan keseimbangan antara penyediaan (supply) dan permintaan (demand) sistem ketenagalistrikan, PT PLN (Persero) dapat membeli kelebihan Tenaga Listrik (excess power) dari pemegang izin usaha penyediaan tenaga listrik untuk kepentingan sendiri yang memanfaatkan sumber Energi Terbarukan.",True,substantive_candidate
C00567,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 11,1,,,Pasal 11 ayat 1,BAB II,Bagian Kedua,,"serta dengan tetap memperhatikan keseimbangan antara penyediaan (supply) dan permintaan (demand) sistem ketenagalistrikan, PT PLN (Persero) dapat membeli kelebihan Tenaga Listrik (excess power) dari pemegang izin usaha penyediaan tenaga listrik untuk kepentingan sendiri yang memanfaatkan sumber Energi Terbarukan",38,ayat-level clause,"Untuk memperkuat sistem penyediaan Tenaga Listrik, meningkatkan porsi Energi Terbarukan dalam bauran energi, meningkatkan mutu dan keandalan operasi, dan/atau menurunkan biaya pokok penyediaan Tenaga Listrik, serta dengan tetap memperhatikan keseimbangan antara penyediaan (supply) dan permintaan (demand) sistem ketenagalistrikan, PT PLN (Persero) dapat membeli kelebihan Tenaga Listrik (excess power) dari pemegang izin usaha penyediaan tenaga listrik untuk kepentingan sendiri yang memanfaatkan sumber Energi Terbarukan.",True,substantive_candidate
C00568,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 11,2,,,Pasal 11 ayat 2,BAB II,Bagian Kedua,,Kelebihan Tenaga Listrik (excess power) sebagaimana dimaksud pada ayat (1) dibeli oleh PT PLN (Persero) dari pemegang izin usaha penyediaan tenaga listrik untuk kepentingan sendiri yang memanfaatkan sumber Energi Terbarukan yang dituangkan dalam perjanjian jual beli kelebihan Tenaga Listrik (excess power),41,ayat-level clause,Kelebihan Tenaga Listrik (excess power) sebagaimana dimaksud pada ayat (1) dibeli oleh PT PLN (Persero) dari pemegang izin usaha penyediaan tenaga listrik untuk kepentingan sendiri yang memanfaatkan sumber Energi Terbarukan yang dituangkan dalam perjanjian jual beli kelebihan Tenaga Listrik (excess power).,True,substantive_candidate
C00569,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 11,3,,,Pasal 11 ayat 3,BAB II,Bagian Kedua,,Jangka waktu perjanjian jual beli kelebihan Tenaga Listrik (excess power) sebagaimana dimaksud pada ayat (2) dilaksanakan paling singkat 3 (tiga) tahun dan dapat diperpanjang,24,ayat-level clause,Jangka waktu perjanjian jual beli kelebihan Tenaga Listrik (excess power) sebagaimana dimaksud pada ayat (2) dilaksanakan paling singkat 3 (tiga) tahun dan dapat diperpanjang. Harga Pembelian Tenaga Listrik dari Pembangkit Tenaga Listrik yang Seluruhnya atau Sebagian Dibangun oleh Pemerintah atau Pemerintah Daerah Termasuk yang Berasal dari Hibah,True,substantive_candidate
C00570,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 11,3,,,Pasal 11 ayat 3,BAB II,Bagian Kedua,,Harga Pembelian Tenaga Listrik dari Pembangkit Tenaga Listrik yang Seluruhnya atau Sebagian Dibangun oleh Pemerintah atau Pemerintah Daerah Termasuk yang Berasal dari Hibah,23,ayat-level clause,Jangka waktu perjanjian jual beli kelebihan Tenaga Listrik (excess power) sebagaimana dimaksud pada ayat (2) dilaksanakan paling singkat 3 (tiga) tahun dan dapat diperpanjang. Harga Pembelian Tenaga Listrik dari Pembangkit Tenaga Listrik yang Seluruhnya atau Sebagian Dibangun oleh Pemerintah atau Pemerintah Daerah Termasuk yang Berasal dari Hibah,True,substantive_candidate
C00571,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 12,1,,,Pasal 12 ayat 1,BAB II,Bagian Ketiga,,Pembelian Tenaga Listrik dari pembangkit Tenaga Listrik yang seluruhnya atau sebagian dibangun oleh Pemerintah Pusat atau pemerintah daerah termasuk yang berasal dari hibah berdasarkan harga patokan tertinggi sebagaimana dimaksud dalam Pasal 5 ayat (1) huruf a dilakukan untuk pembelian Tenaga Listrik dari,42,ayat-level clause,Pembelian Tenaga Listrik dari pembangkit Tenaga Listrik yang seluruhnya atau sebagian dibangun oleh Pemerintah Pusat atau pemerintah daerah termasuk yang berasal dari hibah berdasarkan harga patokan tertinggi sebagaimana dimaksud dalam Pasal 5 ayat (1) huruf a dilakukan untuk pembelian Tenaga Listrik dari:,True,substantive_candidate
C00572,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 12,1,f,,Pasal 12 ayat 1 huruf f,BAB II,Bagian Ketiga,,"PLTP, untuk semua kapasitas pembangkit",5,huruf-level clause,"PLTP, untuk semua kapasitas pembangkit.",True,substantive_candidate
C00573,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 12,2,,,Pasal 12 ayat 2,BAB II,Bagian Ketiga,,Pembelian Tenaga Listrik dari pembangkit Tenaga Listrik yang seluruhnya atau sebagian dibangun oleh Pemerintah Pusat atau pemerintah daerah termasuk yang berasal dari hibah berdasarkan harga kesepakatan sebagaimana dimaksud dalam Pasal 5 ayat (1) huruf b dilakukan untuk pembelian tenaga listrik dari,41,ayat-level clause,Pembelian Tenaga Listrik dari pembangkit Tenaga Listrik yang seluruhnya atau sebagian dibangun oleh Pemerintah Pusat atau pemerintah daerah termasuk yang berasal dari hibah berdasarkan harga kesepakatan sebagaimana dimaksud dalam Pasal 5 ayat (1) huruf b dilakukan untuk pembelian tenaga listrik dari:,True,substantive_candidate
C00574,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 12,2,b,,Pasal 12 ayat 2 huruf b,BAB II,Bagian Ketiga,,"PLT BBN, untuk semua kapasitas pembangkit",6,huruf-level clause,"PLT BBN, untuk semua kapasitas pembangkit.",True,substantive_candidate
C00575,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 13,,,,Pasal 13,BAB II,Bagian Ketiga,,Pembayaran atas transaksi pembelian Tenaga Listrik sebagaimana dimaksud dalam Pasal 7 sampai dengan,13,article-level clause,Pembayaran atas transaksi pembelian Tenaga Listrik sebagaimana dimaksud dalam Pasal 7 sampai dengan,True,substantive_candidate
C00576,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 12,,,,Pasal 12,BAB II,Bagian Ketiga,,menggunakan mata uang rupiah dengan nilai tukar Jakarta Interbank Spot Dollar Rate (JISDOR) pada waktu yang disepakati dalam PJBL,19,article-level clause,menggunakan mata uang rupiah dengan nilai tukar Jakarta Interbank Spot Dollar Rate (JISDOR) pada waktu yang disepakati dalam PJBL. Pelaksanaan Pembelian Tenaga Listrik dari Pembangkit Tenaga Listrik yang Seluruhnya Dibangun oleh Badan Usaha,True,substantive_candidate
C00577,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 12,,,,Pasal 12,BAB II,Bagian Ketiga,,Pelaksanaan Pembelian Tenaga Listrik dari Pembangkit Tenaga Listrik yang Seluruhnya Dibangun oleh Badan Usaha,14,article-level clause,menggunakan mata uang rupiah dengan nilai tukar Jakarta Interbank Spot Dollar Rate (JISDOR) pada waktu yang disepakati dalam PJBL. Pelaksanaan Pembelian Tenaga Listrik dari Pembangkit Tenaga Listrik yang Seluruhnya Dibangun oleh Badan Usaha,True,substantive_candidate
C00578,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 14,1,,,Pasal 14 ayat 1,BAB III,Bagian Kesatu,,Pembelian Tenaga Listrik sebagaimana dimaksud dalam,6,ayat-level clause,Pembelian Tenaga Listrik sebagaimana dimaksud dalam,True,substantive_candidate
C00579,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 4,,,,Pasal 4,BAB III,Bagian Kesatu,,ayat (2) dilakukan melalui,4,article-level clause,ayat (2) dilakukan melalui:,True,substantive_candidate
C00580,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 4,2,,,Pasal 4 ayat 2,BAB III,Bagian Kesatu,,Pembelian Tenaga Listrik melalui penunjukan langsung sebagaimana dimaksud pada ayat (1) huruf a dilakukan untuk pembelian Tenaga Listrik dari,19,ayat-level clause,Pembelian Tenaga Listrik melalui penunjukan langsung sebagaimana dimaksud pada ayat (1) huruf a dilakukan untuk pembelian Tenaga Listrik dari:,True,substantive_candidate
C00581,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 4,2,a,,Pasal 4 ayat 2 huruf a,BAB III,Bagian Kesatu,,PLTA yang memanfaatkan tenaga air dari waduk/bendungan atau saluran irigasi yang pembangunannya bersifat multiguna barang milik negara oleh kementerian yang menyelenggarakan urusan pemerintahan di bidang sumber daya air,29,huruf-level clause,PLTA yang memanfaatkan tenaga air dari waduk/bendungan atau saluran irigasi yang pembangunannya bersifat multiguna barang milik negara oleh kementerian yang menyelenggarakan urusan pemerintahan di bidang sumber daya air;,True,substantive_candidate
C00582,PERPRES112_2022,Perpres No. 112 Tahun 2022,Presidential Regulation,2022,Pasal 4,2,b,,Pasal 4 ayat 2 huruf b,BAB III,Bagian Kesatu,,"PLTP dari pemegang IPB, pemegang kuasa pengusahaan sumber daya panas bumi, pemegang kontrak operasi bersama pengusahaan sumber daya panas bumi, dan pemegang izin pengusahaan sumber daya panas bumi",28,huruf-level clause,"PLTP dari pemegang IPB, pemegang kuasa pengusahaan sumber daya panas bumi, pemegang kontrak operasi bersama pengusahaan sumber daya panas bumi, dan pemegang izin pengusahaan sumber daya panas bumi;",True,substantive_candidate
